api_unii,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolMR,LabuteASA,BalabanJ,BertzCT,HallKierAlpha,NumSaturatedRings,NumHeteroatoms,NHOHCount
MVR3JL3B2V,396.51600000000013,2.7722,100.27,4,6,9,3,0,3,0.23809523809523808,28,146,113.27760000000004,167.99062638583126,1.3844210166167137,880.9359450299481,-2.7399999999999998,0,7,5
3XC8GUZ6CB,398.40000000000015,3.701600000000002,141.31,3,7,6,3,0,3,0.0,28,142,100.72960000000003,159.63758715191614,1.7658464964858718,1130.397370484095,-3.7899999999999996,0,10,3
EM5OCB9YJ6,391.5550000000002,5.9694000000000065,39.19,0,3,2,1,4,5,0.6153846153846154,29,154,114.85400000000007,174.1873721538375,1.4089371329614317,871.9543379319291,-1.9,2,3,0
FXC9231JVH,416.6460000000003,5.704700000000008,60.69,3,3,6,0,3,3,0.7777777777777778,30,170,124.03840000000007,183.52414470158894,1.7009505519736976,682.7119726280486,-0.9000000000000001,3,3,3
LW0TIW155Z,228.291,3.370000000000002,26.3,0,2,4,2,0,2,0.26666666666666666,17,88,69.50200000000004,101.21284555276587,2.2794935782808614,543.6131589013072,-1.8299999999999998,0,2,0
E7WED276I5,170.19699999999997,0.19078999999999968,88.86,2,3,0,2,0,2,0.0,11,58,42.6872,66.82070569070527,6.049999197916776e-07,405.7746642473436,-1.2700000000000002,0,6,4
R3UK8X3U3D,273.35699999999997,2.0099999999999993,66.15,1,2,5,2,0,2,0.13333333333333333,19,98,76.93080000000003,115.1791274813901,2.3650690421732667,490.8565422827171,-1.7799999999999994,0,4,2
GLH0314RVC,522.5780000000003,2.013699999999999,138.44,4,10,10,3,2,5,0.5652173913043478,36,194,127.75310000000003,209.63766750651945,1.4251181415430774,1232.7772284886767,-2.4499999999999993,2,13,4
A0Z3NAU9DP,430.3790000000001,2.879580000000002,107.26,2,5,5,2,0,2,0.2222222222222222,29,154,93.86530000000002,162.86388772274873,2.2537563722286165,1072.520449591737,-2.9699999999999993,0,11,2
QFP0P1DV7Z,407.31800000000004,2.0164999999999997,77.04,1,4,4,2,1,3,0.4375,28,152,83.05340000000002,154.4835434099293,1.6262839581617268,896.3804853871782,-2.6299999999999994,0,12,2
D7NLD2JX7U,185.22600000000003,2.1459200000000003,22.0,0,1,1,2,0,2,0.08333333333333333,14,70,56.776000000000025,82.4445810075432,2.6265243874423194,485.17495788858764,-1.8299999999999992,0,2,0
459384H98V,212.22999999999996,0.6163,86.19,1,4,2,2,0,2,0.125,14,74,50.82020000000001,80.54400990584924,2.539001213297287,558.7250089212612,-1.4,0,6,2
HW6NV07QEC,378.4280000000001,3.515640000000003,81.54,1,5,7,3,0,3,0.22727272727272727,28,144,104.23080000000003,163.35738649115126,2.1934632288677594,885.5152815355896,-3.2499999999999987,0,6,1
SD6QCT3TSU,278.31200000000007,0.19300000000000006,78.89,0,4,5,2,0,2,0.5384615384615384,20,108,74.74700000000003,115.01518969017611,2.3816217976898786,766.2398536300292,-2.18,0,7,0
O0P4I5851I,529.1500000000004,4.677600000000005,56.75000000000001,0,6,5,2,5,7,0.6785714285714286,36,194,145.49999999999986,223.50443598946524,2.401423312507071e-06,1103.7025239424188,-1.6999999999999993,5,8,0
OLH94387TE,450.9880000000002,3.7903000000000024,59.080000000000005,0,6,6,2,1,3,0.36363636363636365,30,162,121.74300000000007,187.4780925934206,3.203329436638286e-06,875.6961840095589,-2.2199999999999998,0,8,0
NY22HMQ4BX,296.41,4.029500000000003,34.14,0,2,0,0,4,4,0.6,22,116,86.14600000000004,131.90406169078295,1.775914314819425,652.618395327054,-1.44,3,2,0
75046A1XTN,425.9170000000001,1.7724999999999995,111.83000000000001,2,8,8,2,1,3,0.5263157894736842,29,160,114.17310000000005,175.86573330989663,2.9999956441733296e-06,844.9495700488727,-2.52,1,10,3
606D60IS38,215.724,2.45124,35.25,1,2,3,1,0,1,0.45454545454545453,14,80,62.308400000000034,91.86264287054901,1.6899994611501785e-06,266.3660623680346,-0.73,0,3,2
DOQ0J0TPF7,195.21799999999996,0.7366999999999997,83.55,3,3,3,1,0,1,0.3,14,76,52.03900000000002,81.98105187853191,2.78645821345238,329.7252768616324,-1.5499999999999998,0,4,4
57Y76R9ATQ,230.26299999999998,3.036500000000001,46.53,1,2,3,2,0,2,0.21428571428571427,17,88,66.55080000000004,99.64213719056528,2.4789644386388336,560.3959195741091,-2.03,0,3,1
C291HFX4DY,369.5050000000001,4.714500000000005,58.89,1,4,2,0,4,4,0.7391304347826086,27,146,104.25450000000005,161.9729373571978,1.6598128746257474,732.3957175505844,-1.7599999999999998,3,4,1
9S44LIC7OJ,340.4630000000001,4.0633000000000035,43.370000000000005,0,3,1,0,4,4,0.7272727272727273,25,134,95.42300000000006,150.12592260531085,1.642837115052668,683.8761264525542,-1.5599999999999998,3,3,0
82VFR53I78,448.3940000000001,4.859300000000005,44.81,1,4,7,2,2,4,0.43478260869565216,30,160,123.23670000000003,187.44232758419403,1.1543969516664405,898.0121087625581,-1.9499999999999993,1,7,1
CK833KGX7E,135.20999999999995,1.5763,26.02,1,1,2,1,0,1,0.3333333333333333,10,54,43.79540000000002,61.866120159699506,2.5872871851548136,179.17957141667623,-0.8200000000000001,0,1,2
77TI35393C,513.5090000000001,5.509800000000008,43.78,1,3,7,3,1,4,0.3448275862068966,35,186,145.24579999999983,219.48590630853604,3.422493851073916e-06,1041.1842244166335,-2.3699999999999988,1,6,1
Q3OKS62Q6X,430.5410000000002,2.716800000000002,93.06000000000002,2,6,4,0,5,5,0.76,31,170,112.86660000000006,183.22810210482677,1.5536140768455642,862.0735282455938,-1.34,4,6,2
2BTY8KH53L,139.154,0.39931999999999984,42.230000000000004,1,2,0,1,0,1,0.2857142857142857,10,54,38.08480000000001,58.54666266807179,3.492167040964919,300.96468344759177,-1.25,0,3,1
6W731X367Q,223.747,2.6044000000000014,3.24,0,1,4,1,0,1,0.38461538461538464,15,82,68.31900000000003,98.89815023488529,1.959999206666998e-06,302.06203354641235,-0.9699999999999998,0,2,0
4RA0KN46E0,380.3740000000001,2.9079000000000006,78.32,2,3,3,3,1,4,0.47058823529411764,27,144,92.39240000000004,152.126156468026,1.625675288561855,978.0198273275836,-2.7799999999999994,1,10,2
9WP59609J6,355.334,5.316200000000005,6.48,0,3,4,2,1,3,0.29411764705882354,22,118,99.44200000000004,147.4065135892179,1.7633320850731467e-06,646.3061062586762,-0.8699999999999997,0,5,0
RFO6IL3D3M,436.3460000000001,-1.3259999999999974,66.76,2,4,2,1,5,6,0.6666666666666666,27,146,94.14300000000006,169.2224211709888,1.6016652421318792e-06,854.8285165254836,-1.1099999999999999,3,6,2
I9ZF7L6G2L,346.3390000000001,2.1755999999999993,107.77000000000002,1,7,4,1,1,2,0.29411764705882354,25,132,88.40510000000002,143.8137017251711,2.803490087611988,771.1110283918144,-3.1600000000000006,0,8,1
J60AR2IKIC,326.831,3.7227000000000023,30.869999999999997,1,4,0,2,2,4,0.2777777777777778,23,118,96.44370000000004,140.9346059416388,1.8304332090303408,763.3669443617505,-2.0399999999999996,1,5,1
TK65WKS8HL,385.5120000000001,2.0881999999999996,69.64000000000001,0,6,6,1,3,4,0.7142857142857143,28,152,106.77400000000007,166.65976677624226,1.155469799617278,661.2961743702642,-2.02,3,7,0
30OMY4G3MK,246.09699999999998,1.5455699999999997,78.97,3,2,2,1,0,1,0.1111111111111111,15,80,60.22280000000001,96.86938789637944,2.803904914887212,386.09397217515266,-1.2599999999999998,0,6,4
FTA7XXY4EZ,403.97900000000004,3.942700000000003,29.950000000000003,1,5,6,2,2,4,0.42857142857142855,27,144,113.60580000000003,170.26142506312505,1.4100209962913943,779.7720785762971,-1.2399999999999993,1,6,1
80M03YXJ7I,435.5280000000002,4.1617000000000015,112.07000000000001,2,5,10,3,0,3,0.375,32,168,121.38650000000007,187.21053148154266,1.8705600872018624,1032.0529522380773,-3.5500000000000003,0,8,2
A0JWA85V8F,558.6500000000003,6.313600000000008,111.79000000000002,4,4,12,4,0,4,0.2727272727272727,41,214,157.24659999999977,238.45732394687116,1.891136858699184,1467.2614722780868,-4.27,0,8,4
J6292F8L3D,375.8709999999999,4.4256000000000055,40.540000000000006,1,3,6,2,1,3,0.38095238095238093,26,138,100.98730000000005,157.95153635385228,1.444579210133206,737.611323693879,-1.7499999999999996,1,5,1
125OD7737X,241.24299999999994,0.5301999999999998,91.01,2,5,6,1,0,1,0.36363636363636365,17,94,60.03120000000003,98.89239592925315,2.4107583404005677,368.6343524510428,-1.9500000000000002,0,6,3
1E6682427E,427.9720000000003,0.7737,46.53,1,3,4,2,3,5,0.48,30,160,111.03520000000007,184.407450843224,2.1779970826390338e-06,810.9771790161549,-1.8799999999999994,3,5,1
MFM6K1XWDK,336.2219999999999,3.372500000000002,50.459999999999994,1,3,1,2,1,3,0.125,22,114,93.00210000000001,139.6975450026469,1.7633322718839947e-06,742.3110677566153,-2.039999999999999,0,6,1
47M74X9YT5,285.691,-0.29739999999999994,119.31,3,7,2,2,1,3,0.5,19,102,66.36500000000001,112.35519257792842,2.0234673553110345,618.4760858872266,-1.48,1,9,4
C1ENJ2TE6C,351.83,1.4699999999999998,59.0,1,5,1,1,4,5,0.6111111111111112,24,130,90.26580000000004,146.8831571121457,1.4579990202156778e-06,737.9740999373059,-1.2999999999999998,2,6,1
EY00JF42FV,464.9420000000003,2.0035,108.61000000000001,4,7,9,2,2,4,0.5,32,174,117.88920000000006,191.67697731544817,1.4085137987531706,884.4165064162293,-1.7099999999999997,2,8,4
6702D36OG5,416.6460000000003,5.560600000000008,60.69,3,3,5,0,3,3,0.7777777777777778,30,170,123.96840000000007,183.52414470158894,1.7253537521568005,670.7119726280487,-0.9000000000000001,3,3,3
59JV96YTXV,290.7469999999999,0.23390000000000027,93.81,3,5,6,1,0,1,0.4166666666666667,19,108,73.81790000000002,117.84674825030035,3.2399980542012248e-06,414.71589850294333,-1.5,0,7,4
1GEV3BAW9J,364.873,2.5572000000000012,95.58000000000001,4,4,8,2,0,2,0.3157894736842105,25,136,101.06020000000004,153.83592786394323,3.1249963700043464e-06,679.6243520195803,-2.0799999999999996,0,6,5
AGG2FN16EV,418.57400000000024,4.585600000000005,72.83000000000001,1,5,6,0,3,3,0.76,30,168,115.45480000000009,180.4455306596892,1.7612771112578929,706.3275441224729,-1.62,1,5,1
MRK240IY2L,277.26900000000006,1.1457999999999995,115.42000000000002,1,7,3,3,0,3,0.1111111111111111,19,96,65.6691,109.81807397196779,2.083457965754208,764.8623146411958,-2.49,0,10,1
W36ZG6FT64,914.1870000000001,6.180600000000009,195.42999999999995,3,13,6,0,4,4,0.7450980392156863,65,366,245.13739999999908,386.7224915793505,1.7019978625273082,1755.5005702359908,-3.37,3,14,3
T18F433X4S,298.426,3.492500000000003,37.3,1,2,0,0,4,4,0.75,22,118,85.87580000000004,132.91520479916298,1.6520192857313454,583.0048893946201,-1.07,3,2,1
2T8Q726O95,229.261,-0.5941000000000001,90.36999999999999,2,6,2,1,1,2,0.5,15,82,56.36320000000001,90.06690967616713,2.2042997522549412,408.36352218380665,-1.05,1,7,3
SOD6A38AGA,461.8170000000002,3.9918000000000036,53.010000000000005,1,4,8,2,1,3,0.38095238095238093,29,160,120.70080000000006,188.96556635573515,2.1024985798166353e-06,723.7109943974056,-1.3399999999999994,1,8,1
33XCH0HOCD,377.912,3.6632000000000033,58.56,2,4,11,2,0,2,0.38095238095238093,26,142,107.44600000000004,161.5452328730346,3.379995769480579e-06,648.7142663510762,-1.8799999999999994,0,5,2
901AS54I69,259.34899999999993,2.5676000000000005,38.33,1,2,4,1,2,3,0.5625,19,102,74.62070000000004,113.89409146956329,1.7117046375333898,495.7674548036702,-1.5100000000000002,0,3,1
80061L1WGD,252.34700000000004,0.5973999999999997,88.88999999999999,3,4,5,1,0,1,0.5,17,92,69.59710000000003,104.92554288214419,2.1516938174131393,405.1737761568005,-1.68,0,7,3
9LHU78OQFD,404.54700000000025,4.1955000000000044,72.83000000000001,1,5,6,0,3,3,0.75,29,162,110.83780000000007,174.08058854529264,1.7401695799133003,666.182169981736,-1.62,1,5,1
CI0FAO63WC,395.4220000000001,-0.17179999999999962,158.21000000000004,4,9,5,1,2,3,0.21428571428571427,26,136,94.73140000000001,154.61000062384147,1.7805932854020337,876.8334656726947,-2.8600000000000003,1,12,5
K0N0Z40J3W,255.2259999999999,-0.592200000000001,89.98000000000002,0,6,5,0,1,1,0.45454545454545453,18,98,58.069000000000024,103.32625051547434,2.2721445988368183,384.337618238337,-2.18,1,7,0
32HRV3E3D5,352.7700000000001,2.8103000000000007,71.06000000000002,0,6,3,1,2,3,0.4117647058823529,24,128,86.12550000000005,143.82499238361365,2.2581731710520927,768.8345393102228,-2.21,0,7,0
8L7891MRB6,540.0210000000002,3.908400000000002,140.13,3,8,9,3,0,3,0.36363636363636365,36,194,136.00089999999994,213.0308313826462,2.0273149265395833,1364.4216286332567,-3.4499999999999997,0,14,3
P6R62377KV,480.9010000000001,0.20740000000000036,181.61999999999998,6,9,2,1,3,4,0.4090909090909091,33,178,116.78890000000006,194.58233010576336,3.0624962367026704e-06,1155.0499807474612,-2.920000000000001,0,11,7
2M36281008,287.3589999999999,3.383000000000001,62.32,2,2,4,2,1,3,0.47058823529411764,21,112,81.55450000000005,123.67017703003339,2.2365005465300696,688.6452033715747,-1.81,0,4,2
362O9ITL9D,151.165,1.3505999999999998,49.33,2,2,1,1,0,1,0.125,11,58,42.41050000000002,64.66690538413799,2.7362980721056545,253.29949758389105,-1.51,0,3,2
BKE5Q1J60U,316.87600000000003,4.296800000000005,6.48,0,2,4,2,1,3,0.3684210526315789,22,118,97.71700000000006,139.7100215657642,1.7633320877564743e-06,562.389107954436,-1.5099999999999993,0,3,0
H1250JIK0A,747.9640000000003,2.4397000000000064,182.91,4,14,8,0,3,3,0.9473684210526315,52,304,191.04819999999935,310.27924528553945,2.221952094654376,1187.5764542086656,-1.3000000000000005,3,14,4
2DS058H2CF,231.26099999999997,3.2459000000000024,12.03,1,1,4,1,0,1,0.5,16,90,58.286700000000025,93.66752419826337,2.7505823470987134,333.280912135366,-1.0300000000000002,0,4,1
0J48LPH2TH,297.745,-0.3512999999999999,118.36,3,5,1,1,1,2,0.14285714285714285,17,94,61.63640000000001,103.05494715630498,2.790493724042408,683.315512378044,-0.8700000000000001,0,10,4
2MRO291B4U,300.745,3.3712000000000018,40.620000000000005,0,2,1,2,1,3,0.125,21,106,83.06700000000004,127.08841239699416,2.2371936988129644,715.4718451602732,-2.3299999999999996,0,5,0
27O7W4T232,416.58300000000025,4.852300000000005,60.44,0,5,1,0,5,5,0.7916666666666666,29,158,112.21000000000006,177.13538241412454,1.5572210087099811,817.6983003627337,-1.1,4,5,0
081L192FO9,450.9300000000001,4.111320000000003,80.29,0,6,3,4,1,5,0.30434782608695654,32,164,122.44350000000001,189.93472974367145,1.4063213989776044,1268.9812708768113,-3.39,1,9,0
R9400W927I,531.4400000000003,4.205800000000003,69.06,0,6,7,3,2,5,0.38461538461538464,36,190,137.5959999999999,219.8154299542199,1.217537201434065,1183.1646774789097,-2.779999999999999,2,10,0
101V0R1N2E,316.382,3.723200000000002,83.21,1,5,5,2,0,2,0.3125,22,114,84.29430000000004,132.36498414091062,2.3540148782117365,744.3345726791586,-2.39,0,6,1
V3888OEY5R,491.0720000000003,5.514880000000007,63.95,0,6,13,2,0,2,0.5185185185185185,34,188,138.90399999999994,210.7223165637592,5.779988679156161e-06,944.7127076665782,-2.6199999999999997,0,7,0
6E17K3343P,515.868,2.9534000000000047,183.68,7,5,8,2,0,2,0.5,32,184,125.38550000000006,192.10644291162598,8.048517849348077e-07,868.3944876526948,-1.1,0,14,7
LL60K9J05T,451.61500000000035,3.193900000000001,71.68,2,4,8,2,2,4,0.5384615384615384,33,178,132.36540000000002,196.3423281864484,1.614500739821188,1013.2759425858137,-2.64,1,7,2
495W7451VQ,198.21799999999996,0.4272000000000001,58.92,2,4,5,1,0,1,0.4,14,78,51.58160000000003,82.70672954048919,2.569521757324299,274.5794377388137,-1.2600000000000002,0,4,2
Q8X02027X3,250.33799999999994,3.573240000000002,46.53,1,2,6,1,0,1,0.5333333333333333,18,100,72.06180000000005,108.7851832308131,2.4287441586455745,421.746932506919,-1.5099999999999998,0,3,1
50VV3VW0TI,266.34099999999995,0.4521,84.58,3,4,8,1,0,1,0.5,19,106,73.98090000000002,113.30999399703728,2.346203475304779,390.18247960279086,-1.5899999999999999,0,5,4
EOS72165S7,527.6580000000002,5.092900000000005,124.37000000000002,3,6,12,2,0,2,0.43333333333333335,38,208,147.12939999999995,225.11432996247441,7.805832091408448e-07,1037.5259669328443,-3.4899999999999998,0,8,3
8883YP2R6D,875.1060000000002,5.601400000000008,170.06,3,14,8,0,7,7,0.8125,62,350,227.39939999999913,367.77197585272904,1.1769497801111775,1675.4327452466098,-2.05,5,14,3
64O047KTOA,461.8170000000002,3.9918000000000036,53.010000000000005,1,4,8,2,1,3,0.38095238095238093,29,160,120.70080000000006,188.96556635573515,2.1024985798166353e-06,723.7109943974056,-1.3399999999999994,1,8,1
V8G4MOF2V9,373.3680000000001,3.710700000000003,108.47000000000001,3,5,4,4,0,4,0.0,28,138,102.51990000000005,159.33873264662483,1.9207884215026836,1166.5015843476542,-4.13,0,7,3
WFW942PR79,238.19699999999997,0.7034999999999999,73.8,1,3,3,2,0,2,0.1,17,88,53.9999,94.84620016357528,2.2822461406412,546.9335828894835,-2.309999999999999,0,7,2
030Y90569U,405.4410000000001,2.363600000000001,70.95,3,5,6,2,2,4,0.45454545454545453,29,156,103.15730000000005,167.82274711533492,1.2365254939318966,793.2010626317405,-2.2199999999999993,0,7,3
MD6P741W8A,513.6770000000002,5.950920000000006,63.050000000000004,1,4,8,2,3,5,0.6896551724137931,37,202,139.48269999999997,218.76395846491707,1.2397988201377264,1047.5042240658524,-2.3499999999999996,3,8,1
VJT6J7R4TR,822.9530000000007,4.335420000000008,220.14999999999998,6,15,4,2,4,6,0.5348837209302325,59,322,220.4791999999995,343.91475887842864,1.7035908752452265,2072.6280698397927,-5.16,1,16,6
YU55MQ3IZY,308.77200000000005,3.5801200000000026,43.07,0,3,1,3,1,4,0.11764705882352941,22,108,86.89100000000003,132.66005687193478,2.0133815691934758,880.9295253951269,-2.459999999999999,0,5,0
81K9V7M3A3,310.481,4.869700000000005,20.23,1,1,1,0,4,4,0.7272727272727273,23,124,94.62580000000005,140.79396389572815,1.7448074795351851,593.5842225586628,-1.0,3,1,1
3O2T2PJ89D,415.96100000000007,4.782900000000006,38.769999999999996,0,4,6,2,2,4,0.4583333333333333,29,156,117.37850000000006,179.15767987307223,2.4024964267388434e-06,831.5194582244534,-2.0399999999999996,1,5,0
2LXW0L6GWJ,351.32099999999997,4.950200000000005,6.48,0,2,4,2,1,3,0.3684210526315789,23,124,102.72700000000005,150.01328779264588,1.91999855066781e-06,655.5679142894812,-1.2199999999999993,0,4,0
ISQ9I6J12J,337.35100000000017,1.1235999999999997,71.11,1,5,4,1,2,3,0.5,24,130,85.73070000000004,138.8543615424469,1.692165277075504,633.7485798888887,-2.35,2,8,1
G9ZF61LE7G,447.5430000000003,2.965820000000001,105.03999999999999,2,8,5,3,2,5,0.4583333333333333,33,172,128.64690000000007,191.80897057088544,1.5077585467519465,1240.3878111114068,-3.33,2,9,2
O3J8G9O825,720.9619999999999,5.905200000000007,145.78000000000003,4,9,17,4,0,4,0.43243243243243246,50,268,196.89689999999945,302.05837391680234,1.463767068594598,1617.4968237573792,-4.33,0,13,4
TZ7V40X7VX,365.8420000000001,2.7141200000000003,92.5,2,4,2,2,1,3,0.1875,24,126,93.89840000000002,144.81758539978287,2.167413797290446,943.5789765253189,-2.09,0,8,3
19V2PL39NG,241.76200000000003,3.021400000000002,20.310000000000002,0,2,5,1,0,1,0.46153846153846156,16,90,70.40350000000004,104.0604469430698,2.2499990538754123e-06,308.9684496166115,-0.8599999999999999,0,3,0
63CZ7GJN5I,136.11399999999998,-0.3538000000000003,74.43,2,3,0,2,0,2,0.0,10,50,34.50939999999999,55.11114768353449,3.0929120500200677,400.94019739120694,-1.6500000000000001,0,5,2
F41401512X,529.5260000000002,6.355840000000003,97.62000000000002,2,6,6,5,0,5,0.10714285714285714,39,196,140.98089999999988,221.17512490877374,1.4060685117390255,1649.0608196010153,-5.0600000000000005,0,11,2
724L30Y2QR,392.58000000000015,4.477900000000006,77.76,3,3,4,0,4,4,0.9583333333333334,28,160,108.64740000000009,169.65381840146637,1.5548220176091474,605.412568486979,-0.6100000000000001,4,4,3
21925K482H,260.334,2.0227,90.65,2,4,7,0,0,0,0.8333333333333334,18,106,68.17010000000005,108.1935018259143,4.239056776558339,281.25097565253355,-1.46,0,6,3
X4HES1O11F,225.20799999999997,-1.3317999999999997,119.05,3,6,4,2,0,2,0.375,16,86,55.5989,89.69516162363054,2.360787751450609,546.0876253223264,-1.93,0,8,4
0YPR65R21J,322.19300000000004,-15.576999999999996,395.26,0,4,0,0,0,0,0.0,17,112,46.61260000000003,140.64051608129526,-1.2121212079545455e-09,97.39061726070489,1.4699999999999995,0,17,20
2FS66TH3YW,287.36299999999994,1.9229,57.36,2,3,5,2,1,3,0.4375,21,112,82.53240000000004,123.82069701725219,1.773954929663153,648.0095493167523,-2.01,1,5,2
EOR26LQQ24,409.43200000000013,4.888300000000005,60.769999999999996,2,3,6,3,1,4,0.20833333333333334,30,154,108.81760000000004,172.57030714496705,1.5460770899142342,1019.8265077961433,-3.2499999999999987,1,6,2
X7D10K905G,225.768,-1.9055999999999975,88.13,5,5,10,0,0,0,1.0,14,88,63.965900000000026,92.77630702600479,0.0,83.8008240443902,0.08999999999999997,0,6,7
6UH91I579U,457.6870000000001,3.525600000000001,88.41000000000001,3,5,6,3,0,3,0.17647058823529413,27,142,103.61070000000004,166.72812338732876,2.086710628422868,1011.497467706933,-2.1999999999999993,0,10,3
G70B4ETF4S,247.25099999999998,-0.45500000000000024,90.37,2,6,2,1,1,2,0.5,16,88,56.32120000000001,94.23244507909337,2.280674308888156,452.64494276034526,-1.12,1,8,3
MOR84MUD8E,897.7680000000008,-2.810919999999994,444.48000000000013,22,16,19,2,0,2,0.47058823529411764,60,338,219.2985999999999,353.02984492825544,1.09550727447834e-06,1500.6590754182525,-4.96,0,26,22
U5SYW473RQ,514.6290000000002,7.264420000000007,72.94,1,3,7,6,0,6,0.18181818181818182,39,194,156.1122999999997,226.75392523128772,1.4222648056159974,1844.1413674143123,-4.709999999999999,0,6,1
1678OK0E08,269.77199999999993,2.5071000000000008,38.33,1,3,3,1,1,2,0.5,18,100,74.08870000000005,114.32313164684872,1.6199991780754324e-06,363.3165578143707,-1.06,1,4,1
6RZ6XEZ3CR,299.76099999999997,2.950700000000001,50.459999999999994,1,3,1,2,1,3,0.125,21,106,85.75410000000002,127.5444517500975,2.2718389699808075,738.4422380249487,-2.329999999999999,0,5,1
Y883P1Z2LT,366.84399999999994,5.505100000000004,54.370000000000005,1,3,2,2,2,4,0.2727272727272727,26,132,100.90880000000003,156.8571973094496,1.5571493631961493,903.2395331906184,-2.3899999999999992,1,4,1
4TI98Z838E,272.3879999999999,3.609200000000003,40.46,2,2,0,1,3,4,0.6666666666666666,20,108,78.73060000000004,120.38168253606061,1.7111998765070118,538.2198018097884,-1.02,2,2,2
BEA68ZVB2K,296.3260000000001,3.0637000000000008,72.63,1,3,1,2,1,3,0.17647058823529413,22,112,82.81740000000003,127.84369054082532,2.22666793590653,742.1888387258247,-2.82,0,5,2
JVR38ZM64B,393.4400000000003,1.2596,124.09,2,5,5,0,3,3,0.7368421052631579,28,154,96.96950000000005,162.96208940281048,1.8954194785651837,626.5801141704751,-2.4499999999999997,3,9,2
6TK1G07BHZ,700.7910000000004,4.5732000000000035,115.7,1,9,12,5,2,7,0.40540540540540543,51,268,187.31279999999947,294.01956817256655,0.9233492900705034,1957.7610476177251,-5.079999999999999,2,14,1
KKA5DLD701,480.5610000000003,3.8007000000000017,107.38000000000001,2,5,5,2,4,6,0.4444444444444444,35,186,129.07560000000012,204.6572131088886,3.142036607885636e-07,1020.9768160748217,-3.3900000000000006,3,8,2
5965120SH1,209.25299999999996,-0.1302999999999993,95.11,2,5,1,1,1,2,0.5555555555555556,15,82,58.08580000000001,88.0874373023419,2.27402509492688,338.5154908716174,-1.72,1,6,4
04WQU6T9QI,443.4930000000002,-0.6916,201.53,5,6,3,1,3,4,0.6190476190476191,31,176,110.99460000000006,179.90942601648732,3.5059522508081834e-07,768.1139523334829,-2.2399999999999998,2,10,9
935E97BOY8,441.40400000000017,-0.044799999999998674,213.27999999999997,6,9,9,3,0,3,0.21052631578947367,32,166,111.89460000000004,179.27751955065443,1.6218348411934933,1225.0586856369828,-4.550000000000001,0,13,7
2Z07MYW1AZ,293.37399999999997,2.9287600000000014,78.29,0,4,4,2,0,2,0.4117647058823529,22,112,82.84400000000004,130.38501715597528,2.547796960808831,698.0918659440513,-2.66,0,5,0
1XL6BJI034,437.3160000000002,-7.600499999999996,217.31,2,8,7,2,0,2,0.11764705882352941,30,150,92.24010000000003,214.96542158461315,-1.8224994321564353e-06,875.807036313997,-1.83,0,13,6
WY6W63843K,764.8800000000003,4.375080000000003,190.27999999999997,4,8,9,6,0,6,0.2857142857142857,56,294,212.2851999999995,324.4717293767769,2.0187483117597477e-07,2178.3252878737735,-6.379999999999999,0,14,4
8G388563M7,574.9910000000002,4.988620000000003,131.17,2,8,9,4,0,4,0.25925925925925924,40,210,142.92779999999993,232.43701846045914,1.6388613189559178,1493.8648902234772,-4.159999999999999,0,13,4
SX6K58TVWC,494.01300000000026,3.641700000000002,113.6,3,5,8,2,1,3,0.391304347826087,33,178,126.20940000000004,198.64724753010978,1.513273099027308,1083.77575374057,-2.7800000000000002,1,10,3
C2QI4IOI2G,386.5320000000002,4.655200000000004,60.440000000000005,0,4,2,0,4,4,0.7916666666666666,28,154,106.43500000000007,168.01810354228854,1.734944964196878,766.5668378003053,-1.4500000000000002,3,4,0
5P4DHS6ENR,603.7500000000003,2.8346000000000027,121.40000000000003,1,12,32,1,0,1,0.7666666666666667,42,244,158.55019999999968,251.0368504437363,1.7386033479807952,709.000521486721,-1.8700000000000003,0,12,1
4Q81I59GXC,153.137,0.6725999999999999,83.55000000000001,3,3,1,1,0,1,0.0,11,58,39.478500000000004,62.88622553534208,3.2322088703054916,295.7372022742226,-1.7099999999999997,0,4,4
IU5QR144QX,372.41800000000006,-0.04519999999999946,83.5,0,5,2,1,3,4,0.6111111111111112,25,130,86.39120000000005,170.31932187002988,1.8224983323015802e-06,805.684493694835,-0.40000000000000013,2,7,0
614OI1Z5WI,144.214,2.2874,37.3,1,1,5,0,0,0,0.875,10,60,40.9418,62.24960168084558,3.6095780526829477,93.43071362054202,-0.53,0,2,1
02O55696WH,406.8660000000001,3.1144000000000007,99.96,2,5,8,2,0,2,0.25,28,150,106.4496000000001,168.3970092884934,4.16499967332753e-07,747.9253305684091,-2.7400000000000007,0,8,2
1B8447E7YI,598.0920000000004,5.314100000000005,144.60000000000002,4,6,14,3,0,3,0.28125,42,224,161.46919999999974,249.80915569002974,4.011051801940083e-07,1307.641217372985,-4.179999999999999,0,10,4
NW2RTH6T2N,585.654,1.7906000000000024,113.03999999999999,0,7,14,1,2,3,0.7,40,218,148.00449999999987,261.2337455204341,5.603319074937844e-06,999.0311927200745,-1.1799999999999997,2,10,0
13T4O6VMAM,331.353,1.5810000000000002,99.60000000000001,2,5,2,2,1,3,0.06666666666666667,23,118,83.80630000000004,132.49870717684675,2.0932817931934427,907.3290496863176,-2.8699999999999997,0,8,2
