api_unii,smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolMR,LabuteASA,BalabanJ,BertzCT,HallKierAlpha,NumSaturatedRings,NumHeteroatoms,NHOHCount
X0A40N8I4S,Cc1ccccc1C(c2ccccc2)OCCN(C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,461.51100000000025,2.41412,144.60000000000002,4.0,6.0,11.0,2.0,0.0,2.0,0.375,33.0,180.0,121.06120000000011,192.40851406047508,3.6553844586029537e-07,865.2641468394086,-3.27,0.0,9.0,4.0
54Q18076QB,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)N[C@@H](CC(=O)N)C(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N8CCC[C@H]8C(=O)N[C@@H](CCCCNC(=O)CC[C@@H](C(=O)O)NC(=O)CCCCCCCCCCCCCCC(=O)O)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CNC=N2)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN,6104.077999999997,-14.18483000000033,2356.520000000001,79.0,84.0,144.0,9.0,3.0,12.0,0.5875912408759124,426.0,2354.0,1544.59830000001,2480.980442689336,0.9795542304956136,16671.566028875764,-40.67000000000005,3.0,152.0,88.0
86K0J5AK6M,c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)NOC[C@@H](CO)O,482.1960000000002,2.466700000000001,90.82,4.0,5.0,7.0,2.0,0.0,2.0,0.1875,26.0,140.0,95.2685,159.6240078136065,2.268140013120252,763.8480451143262,-1.89,0.0,10.0,4.0
G59M7S0WS3,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],227.08499999999995,-1.0200999999999996,157.11,0.0,9.0,8.0,0.0,0.0,0.0,1.0,15.0,86.0,37.76020000000002,80.63081361107673,3.9922055468289934,214.42286534333684,-2.4,0.0,12.0,0.0
V47G1SDI1B,CC(C1=NCCN1)Oc2c(cccc2Cl)Cl.Cl,295.59700000000004,3.184200000000002,33.620000000000005,1.0,3.0,3.0,1.0,1.0,2.0,0.3636363636363636,17.0,94.0,74.10470000000002,116.5686381432386,1.4449993290669882e-06,378.249379292522,-0.6399999999999997,0.0,6.0,1.0
N295J34A25,C[C@@]12CCC(=O)C=C2[C@]3([H])C[C@]3([H])[C@]4([H])[C@]1([H])CC[C@@]5(C)[C@@]4([H])[C@]6([H])C[C@]6([H])[C@]75CCC(=O)O7,366.5010000000002,4.305900000000004,43.370000000000005,0.0,3.0,0.0,0.0,7.0,7.0,0.8333333333333334,27.0,144.0,99.49300000000008,160.83908798165706,1.3334926927509607,813.894946410046,-1.12,6.0,3.0,0.0
4QW3X4AMLB,CNCc1cc(-c2ccccc2F)n(c1)S(=O)(=O)c3cccnc3.C(=C\C(=O)O)/C(=O)O,461.4710000000002,2.3574,138.59,3.0,6.0,7.0,3.0,0.0,3.0,0.0952380952380952,32.0,168.0,113.82210000000008,183.07793741133463,3.8958329773229537e-07,1159.8451374482304,-3.83,0.0,11.0,3.0
IX6J1063HV,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c5ccc6ccccc6c51.[Na+],774.981,5.374300000000005,120.65,0.0,7.0,14.0,4.0,2.0,6.0,0.3255813953488372,54.0,278.0,214.18779999999936,342.0112198698098,5.60664440708316e-06,2368.5687256876417,-3.3499999999999988,0.0,11.0,0.0
0AWH8BFG9A,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,582.8160000000005,4.049000000000006,103.30000000000004,1.0,10.0,37.0,0.0,0.0,0.0,1.0,40.0,242.0,156.30079999999978,244.13871316308925,3.0143599890216595,360.8424910217125,-0.3999999999999999,0.0,10.0,1.0
72X6E3J5AR,CC(C)C[C@@H](C(=O)[C@@]1(C)CO1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc3ccccc3)NC(=O)CN4CCOCC4,719.9239999999999,2.583500000000005,158.47,4.0,8.0,20.0,2.0,2.0,4.0,0.575,52.0,284.0,198.16479999999945,307.6891975854756,1.5098221152722768,1423.3705963857128,-4.13,2.0,12.0,4.0
7LJ087RS6F,c1cc2c(cc1OC(F)(F)F)sc(N)n2,234.202,2.7771,48.14,1.0,4.0,1.0,2.0,0.0,2.0,0.125,15.0,80.0,50.7154,86.28806315228509,2.380107930050765,466.2342342786994,-1.5,0.0,7.0,2.0
C5W04GO61S,CC(C(=O)NCC(=O)O)S,163.198,-0.4944999999999999,66.4,3.0,3.0,3.0,0.0,0.0,0.0,0.6,10.0,58.0,39.0935,64.02122628470927,3.4997934287483505,128.97373660251154,-0.7100000000000001,0.0,5.0,2.0
KCU0C7RS7Z,CC(C)[C@@H](C(=O)N1[C@@H](C)CC[C@H]1c2nc3ccc4cc5-c6ccc(cc6COc5cc4c3[nH]2)-c7cnc([C@@H]8C[C@@H](CN8C(=O)[C@@H](c9ccccc9)NC(=O)OC)COC)[nH]7)NC(=O)OC,883.019,7.731500000000009,193.1,4.0,10.0,11.0,6.0,3.0,9.0,0.3877551020408163,65.0,338.0,242.55979999999943,375.9194678014407,0.9743455219215288,2700.4379193672744,-6.94,2.0,16.0,4.0
7CRV8RR151,C[C@@H]1[C@@H](C[C@@H](C(=O)N1CC(F)(F)F)NC(=O)c2cc3C[C@]4(Cc3nc2)c5cccnc5NC4=O)c6c(ccc(c6F)F)F,603.5230000000004,3.9479000000000015,104.29,2.0,5.0,4.0,3.0,3.0,6.0,0.3448275862068966,43.0,224.0,138.34789999999992,240.0489782751944,1.280722191949971,1620.153143173742,-4.49,1.0,14.0,2.0
R3O80H60KX,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])[O-].[Bi+3].[K+].[K+].[K+].[K+].[K+].O.O.O,834.6969999999999,-29.604099999999995,381.4,0.0,14.0,10.0,0.0,0.0,0.0,0.5,35.0,174.0,70.56739999999999,429.385789410199,-2.9090908663636374e-08,480.8457306866737,5.684935064935064,0.0,23.0,6.0
G2B4VE5GH8,C[C@H]1[C@@H](C(=O)N1S(=O)(=O)O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/c2csc(N)n2,435.4400000000002,-1.172499999999998,201.58,4.0,10.0,7.0,1.0,1.0,2.0,0.4615384615384615,28.0,154.0,95.65050000000004,162.59031069995737,2.25927629832377,904.9945542993928,-2.78,1.0,15.0,5.0
ADN3S497AZ,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,219.281,-1.4542999999999997,84.16000000000001,4.0,5.0,4.0,0.0,1.0,1.0,1.0,15.0,90.0,55.37520000000005,89.95466758285723,2.600455952398113,172.8771237954945,-0.2,1.0,5.0,4.0
B76N6SBZ8R,c1cn([C@H]2C([C@@H]([C@@H](CO)O2)O)(F)F)c(=O)nc1N,263.2,-1.2886000000000004,110.6,3.0,6.0,2.0,1.0,1.0,2.0,0.5555555555555556,18.0,100.0,54.85900000000001,99.43404632324696,2.419121977701634,475.0568320482422,-1.5800000000000003,1.0,9.0,4.0
F39049Y068,CN1CCc2cccc-3c2[C@@]1([H])Cc4ccc(c(c43)O)O.CN1CCc2cccc-3c2[C@@]1([H])Cc4ccc(c(c43)O)O.Cl.Cl.O,625.5930000000004,5.71870000000001,118.9,4.0,6.0,0.0,4.0,4.0,8.0,0.2941176470588235,43.0,228.0,174.08299999999969,263.7181557037715,1.8399999577275373e-07,1509.8495306987895,-3.459999999999998,0.0,9.0,6.0
U26EO4675Q,Cn1cnc2c1c(=O)n(C)c(=O)n2C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,386.3170000000001,-2.277799999999997,193.95,4.0,7.0,5.0,2.0,0.0,2.0,0.4285714285714285,27.0,148.0,88.28720000000004,149.88594216697356,2.714835109610145e-07,959.4404005723296,-3.480000000000001,0.0,13.0,4.0
1Y740ILL1Z,CC(C)(C)c1cc(c(cc1NC(=O)c2c[nH]c3ccccc3c2=O)O)C(C)(C)C,392.4990000000002,5.081000000000004,82.19,3.0,3.0,2.0,3.0,0.0,3.0,0.3333333333333333,29.0,152.0,118.02870000000009,170.34142900370378,2.08153423104292,1121.3827713477017,-3.08,0.0,5.0,3.0
F2VW3D43YT,C(CCCC(=O)O)CCCC(=O)O,188.223,1.8863,74.6,2.0,2.0,8.0,0.0,0.0,0.0,0.7777777777777778,13.0,76.0,47.59060000000002,77.57029964748199,2.9961049979124525,135.42124551085624,-1.06,0.0,4.0,2.0
1C058IKG3B,C/C(=C(\C#N)/C(=O)Nc1ccc(cc1)C(F)(F)F)/O,270.21,2.999480000000001,73.12,2.0,3.0,2.0,1.0,0.0,1.0,0.1666666666666666,19.0,100.0,61.01550000000001,106.32625669978762,2.887543159977445,520.8864219421056,-2.49,0.0,7.0,2.0
COM1POP492,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c4ccc(nc4N1C2)-n5ccc(n5)OCCC6C7(CC7)C86CC8,617.776,4.550700000000004,131.34,2.0,9.0,5.0,3.0,5.0,8.0,0.5625,44.0,232.0,164.4396999999996,257.39226661575344,1.074978478261317,1673.656585499149,-3.67,4.0,12.0,2.0
9XW757O13D,CCn1c2cc(NC)ncc2cc(-c3cc(c(cc3Br)F)NC(=O)Nc4ccccc4)c1=O,510.3670000000001,5.670700000000003,88.05000000000001,3.0,4.0,5.0,4.0,0.0,4.0,0.125,33.0,168.0,133.40109999999996,197.34200572891424,1.7682829869900272,1363.0705155711037,-3.719999999999999,0.0,9.0,3.0
K5BN214699,C1CC(=O)C(C(=O)C1)C(=O)c2ccc(cc2[N+](=O)[O-])C(F)(F)F,329.23,2.7346000000000013,94.35,0.0,5.0,3.0,1.0,1.0,2.0,0.3571428571428571,23.0,122.0,69.7839,126.9792571125504,2.497506625065688,660.4801285311912,-2.579999999999999,1.0,9.0,0.0
3X29ZEJ4R2,CC#CCn1c2c(nc1N3CCC[C@H](C3)N)n(C)c(=O)n(Cc4nc(C)c5ccccc5n4)c2=O,472.5530000000002,1.1474199999999997,116.86,1.0,7.0,4.0,4.0,1.0,5.0,0.4,35.0,180.0,135.48339999999993,201.5846093529572,1.6887731387089382,1581.0784396715817,-3.9699999999999993,1.0,10.0,2.0
03J5ZE7KA5,O.N1([C@H]2C[C@H](OC(C(c3ccccc3)CO)=O)C[C@@H]1CC2)C.OS(=O)(=O)O.N1([C@H]2C[C@H](OC(C(c3ccccc3)CO)=O)C[C@@H]1CC2)C,694.844,2.3843000000000023,205.64,4.0,10.0,8.0,2.0,4.0,6.0,0.5882352941176471,48.0,268.0,177.7027999999995,282.2764581058369,2.2459086336562406e-07,1215.7630678115893,-2.95,4.0,14.0,6.0
804826J2HU,CC1(C)[C@H](C(=O)O)N2C(=O)[C@H]([C@@]2([H])S1)NC(=O)[C@@H](c3ccc(cc3)O)N.O.O.O,419.4560000000002,-2.450399999999997,227.46,4.0,6.0,4.0,1.0,2.0,3.0,0.4375,28.0,158.0,101.53510000000004,164.35715262236042,2.429999109975335e-06,700.0587878704011,-2.38,2.0,12.0,11.0
S65743JHBS,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,446.91,4.275600000000003,68.74000000000001,1.0,7.0,8.0,3.0,1.0,4.0,0.3636363636363636,31.0,164.0,118.15370000000004,184.6422967529728,1.5078739571774322,1003.9672010900476,-2.68,1.0,9.0,1.0
28K6I5M16G,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c4ccc(cc4)C(=O)O)cc21,414.54900000000015,6.149000000000007,55.120000000000005,1.0,2.0,5.0,3.0,1.0,4.0,0.3333333333333333,31.0,160.0,125.38630000000006,183.79245202787143,1.781326859336297,1099.5999356131108,-3.1399999999999992,0.0,4.0,1.0
9L0Q8KK220,C[C@H]1CN(C(=O)CC#N)[C@@]21CCN(C2)c3c4cc[nH]c4ncn3,310.361,1.2987800000000005,88.91000000000001,1.0,5.0,2.0,2.0,2.0,4.0,0.5,23.0,118.0,84.55670000000005,133.47305199296633,1.6243794101010167,783.7163682336637,-2.62,2.0,7.0,1.0
9U35A31JAI,Cc1ccccc1CN2C(=O)C3=C(CCN(Cc4ccccc4)C3)N5CCN=C52,386.49900000000014,3.168820000000002,39.150000000000006,0.0,4.0,4.0,2.0,3.0,5.0,0.3333333333333333,29.0,148.0,114.09900000000005,171.49705180206237,1.4200252982452852,972.1077203409882,-2.9199999999999995,0.0,5.0,0.0
6PLQ3CP4P3,C[C@@H]1OC[C@]2([H])[C@]([H])([C@@H]([C@H]([C@@]([H])(O2)O[C@@H]3c4cc5c(cc4[C@@H](c6cc(c(c(c6)OC)O)OC)[C@]7([H])[C@]3([H])COC7=O)OCO5)O)O)O1,588.5620000000005,1.3385999999999998,160.82999999999998,3.0,13.0,5.0,2.0,5.0,7.0,0.5517241379310345,42.0,226.0,138.34539999999998,240.22948792485096,1.318237005438901,1315.0423938928652,-3.3300000000000005,3.0,13.0,3.0
S59502J185,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@H](C[C@@]31C)O)O[C@@H](C6CCCCC6)O2,540.6970000000003,4.703900000000004,99.13,1.0,7.0,5.0,0.0,6.0,6.0,0.78125,39.0,214.0,143.24479999999988,231.25769932942848,1.3513571568167628,1075.3175378087603,-1.83,5.0,7.0,1.0
5GRO578KLP,CC(c1ccc(-c2ccccc2)c(c1)F)C(=O)O,244.265,3.6808000000000014,37.3,1.0,1.0,3.0,2.0,0.0,2.0,0.1333333333333333,18.0,92.0,67.88680000000002,104.70461492391684,2.4013638717125736,549.5059230541016,-2.16,0.0,3.0,1.0
6GOW6DWN2A,c1ccc(cc1)C2=NC(C(=O)Nc3ccc(cc32)Cl)O,286.718,2.447900000000001,61.69,2.0,3.0,1.0,2.0,1.0,3.0,0.0666666666666666,20.0,100.0,78.16950000000003,120.2816992638112,2.231586455482016,674.4394278558852,-2.1699999999999995,0.0,5.0,2.0
736I6971TE,CN(C)CCOC(=O)C(c1ccccc1)C2(CCCC2)O.Cl,327.85200000000003,2.601900000000001,49.77,1.0,4.0,6.0,1.0,1.0,2.0,0.5882352941176471,22.0,124.0,89.36180000000004,138.4221632288299,2.4199980939765734e-06,434.3659316370714,-1.1,1.0,5.0,1.0
423W026MA9,CC(=O)OCC(=O)[C@@]12[C@@]([H])(C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@]4([C@H](C[C@@]31C)O)F)OC6(CCCC6)O2,502.5790000000004,3.5238000000000023,99.13,1.0,7.0,3.0,0.0,6.0,6.0,0.75,36.0,196.0,125.26580000000004,209.96346627476828,1.4355642445372383,1059.59645914341,-1.9,5.0,8.0,1.0
N00W22YO2B,CC[C@@]1(C[C@H]2C[C@](c3cc4c(cc3OC)N(C)[C@]5([H])[C@@]64CCN7CC=C[C@](CC)([C@@]67[H])[C@H]([C@@]5(C(=O)OC)O)OC(=O)C)(c8c(CCN(C2)C1)c9ccccc9[nH]8)C(=O)OC)O.OS(=O)(=O)O,909.068,3.338100000000004,228.7,5.0,14.0,7.0,3.0,6.0,9.0,0.5869565217391305,64.0,348.0,234.6056999999994,372.777300510627,1.06245879050399e-06,2430.4224200421004,-4.5600000000000005,3.0,18.0,5.0
V13007Z41A,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,288.819,2.180840000000001,63.84,1.0,2.0,5.0,1.0,0.0,1.0,0.5,19.0,110.0,83.19550000000004,121.45600466948882,0.0,349.37474216645927,-1.1,0.0,5.0,3.0
A61RXM4375,Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C,348.4860000000002,6.103720000000006,37.3,1.0,1.0,3.0,2.0,1.0,3.0,0.375,26.0,136.0,108.00230000000006,156.1281243648466,2.0860908096690327,872.9994843329182,-2.35,0.0,2.0,1.0
21G72T1950,Cc1ccccc1C(=O)Nc2ccc(c(C)c2)C(=O)N3CCCC(c4cc(ccc43)Cl)O,448.9500000000002,5.683140000000005,69.64,2.0,3.0,3.0,3.0,1.0,4.0,0.2307692307692307,32.0,164.0,127.63350000000004,192.1895373262453,1.5950983887942936,1160.4058750220129,-3.149999999999999,0.0,6.0,2.0
N7Z035406B,C1CCC(CC1)n2c(CCCCOc3ccc4c(CCC(=O)N4)c3)nnn2,369.4690000000001,3.464700000000001,81.92999999999999,1.0,5.0,7.0,2.0,2.0,4.0,0.6,27.0,144.0,101.76470000000003,159.02944857448043,1.2218802755815945,754.0955416162138,-2.4400000000000004,1.0,7.0,1.0
K0U68Q2TXA,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]6CCCN6C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]7CCCN7C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC8=CNC9=CC=CC=C98)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CO)N,4541.14199999999,-15.1620900000003,1836.2499999999984,63.0,61.0,145.0,8.0,4.0,12.0,0.5652173913043478,322.0,1770.0,1156.520600000006,1858.233904485264,0.653733114462342,12402.747317393829,-32.869999999999926,4.0,115.0,72.0
D6S4O4XD0H,CCN(C1=CC=CC=C1C)C(=O)C=CC,203.285,2.9240200000000014,20.31,0.0,1.0,3.0,1.0,0.0,1.0,0.3076923076923077,15.0,80.0,64.02000000000002,91.2177506583361,3.0238151680216805,358.055989195052,-1.5699999999999998,0.0,2.0,0.0
RR6P8L282I,CCc1cc(ccc1CN2CC(C2)C(=O)O)/C(=N/OCc3ccc(C4CCCCC4)c(c3)C(F)(F)F)/C,516.6040000000003,6.772700000000008,62.13000000000001,1.0,4.0,9.0,2.0,2.0,4.0,0.5172413793103449,37.0,200.0,136.49279999999993,215.85595290931167,1.4020576153144753,1093.3436178208065,-2.8699999999999988,2.0,8.0,1.0
090IP5RV8F,CC(C)(C)CNCc1cc(c2C[C@@]3([H])C[C@@]4([H])[C@@H](C(=C(C(=O)[C@]4(C(=C3C(=O)c2c1O)O)O)C(=O)N)O)N(C)C)N(C)C,556.6600000000002,1.3223000000000025,176.66000000000005,6.0,10.0,6.0,1.0,3.0,4.0,0.5517241379310345,40.0,218.0,149.16279999999998,233.49929375560563,1.8960553904868247,1310.4610212853484,-3.410000000000001,0.0,11.0,7.0
1NF15YR6UY,C[C@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@H](c3ccc(cc3)F)N(CCO2)Cc4nc(=O)[nH][nH]4,534.4320000000002,4.952100000000004,83.24000000000001,2.0,5.0,6.0,3.0,1.0,4.0,0.391304347826087,37.0,200.0,114.44540000000003,204.7483434087218,1.6632945216777593,1182.2732066319272,-3.2300000000000004,1.0,14.0,2.0
QMG7HLD1ZE,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2cn(Cc3ccccc3)cn2)NC(=O)[C@H](Cc4ccc(cc4)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc5c[nH]c6ccccc56)NC(=O)[C@H](Cc7c[nH]cn7)NC(=O)[C@@H]8CCC(=O)N8.CC(=O)O.CC(=O)O,1443.6320000000003,-0.605230000000009,521.4599999999999,18.0,17.0,34.0,6.0,2.0,8.0,0.4428571428571428,104.0,560.0,377.9897000000008,599.0745436323411,2.014161387004871e-06,3752.944619539544,-11.71,2.0,34.0,19.0
505CXM6OHG,COC(=O)OCOc1c(=O)ccn2c1C(=O)N3CCOC[C@@]3([H])N2[C@H]4c5ccc(c(c5CSc6ccccc64)F)F,571.5580000000004,3.391200000000002,99.54,0.0,9.0,4.0,3.0,3.0,6.0,0.2962962962962963,40.0,208.0,137.75149999999988,230.48987009256348,1.5759340768138357,1507.4733658068828,-4.1,1.0,13.0,0.0
YL5FZ2Y5U1,CN(Cc1cnc2c(c(N)nc(N)n2)n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,454.4470000000002,0.2684000000000003,210.54,5.0,10.0,9.0,3.0,0.0,3.0,0.25,33.0,172.0,118.26160000000006,187.0308017486153,1.674622124193935,1156.61262393978,-4.55,0.0,13.0,7.0
306ERL82IR,Cn1c(COc2ccc(cc2)SC)ncc1[N+](=O)[O-],279.321,2.629200000000001,70.19,0.0,5.0,5.0,2.0,0.0,2.0,0.25,19.0,100.0,72.41740000000001,114.11173453467886,2.0348825351730544,552.2242883554453,-2.02,0.0,7.0,0.0
9I50C3I3OK,C[C@H]1C[C@@]2([H])[C@]3([H])CC[C@](C(=O)C)([C@@]3(C)C[C@@H]([C@@]2([C@@]4(C)C=CC(=O)C=C14)F)O)OC(=O)C,418.5050000000001,3.494100000000002,80.67000000000002,1.0,5.0,2.0,0.0,4.0,4.0,0.7083333333333334,30.0,164.0,108.07980000000006,176.28826966522652,1.855540987388186,866.4692002076929,-1.82,3.0,6.0,1.0
2P6O7CFW5K,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,428.6100000000004,5.895800000000007,78.9,0.0,6.0,20.0,0.0,0.0,0.0,0.875,30.0,176.0,118.07500000000007,182.95812164760352,4.366932677912136,399.3192643786829,-1.59,0.0,6.0,0.0
VUW370O5QE,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@H]([C@@H](NCCN)NC(=O)[C@]2([H])[C@H](CCN2C(=O)[C@]([H])([C@@H](CCN)O)NC(=O)[C@]([H])([C@@H]([C@H](c3ccc(cc3)O)O)O)NC(=O)[C@]4([H])C[C@H](CN4C(=O)[C@]([H])([C@@H](C)O)NC1=O)O)O)O.CC(=O)O.CC(=O)O,1213.4350000000002,-3.130100000000013,486.63,18.0,20.0,23.0,1.0,3.0,4.0,0.7321428571428571,85.0,484.0,306.80799999999977,495.5673359442328,2.8878984567284227e-06,2159.869809806395,-6.150000000000001,3.0,29.0,20.0
ID912S5VON,C[C@]12[C@@H]([C@@H](C[C@]([H])(n3c4ccccc4c5c6c(CNC6=O)c7c8ccccc8n1c7c53)O2)N(C)C(=O)c9ccccc9)OC,570.6490000000003,5.906800000000006,77.73,1.0,4.0,3.0,6.0,3.0,9.0,0.2571428571428571,43.0,214.0,165.12369999999964,246.9101195784088,1.42520113813761,2143.018843686748,-4.659999999999999,1.0,8.0,1.0
12M44VTJ7B,CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O,1134.934000000001,-10.711900000000014,610.4900000000001,15.0,30.0,21.0,0.0,4.0,4.0,0.8846153846153846,70.0,408.0,200.7087999999998,391.1412105481824,1.8258832842277344,2341.8186540536626,-2.760000000000002,4.0,44.0,15.0
VW4H1CYW1K,c1cc(cc(c1COC(Cn2ccnc2)c3ccc(cc3Cl)Cl)Cl)Cl.[N+](=O)(O)[O-],479.1470000000001,6.107100000000002,90.42,1.0,4.0,6.0,3.0,0.0,3.0,0.1666666666666666,29.0,154.0,111.46190000000004,186.0128870281076,6.869998267132123e-07,905.2162986263196,-2.029999999999999,0.0,11.0,1.0
99DK7FVK1H,Cc1ccnc2c1NC(=O)c3cccnc3N2C4CC4,266.30400000000003,2.6512200000000004,58.120000000000005,1.0,4.0,1.0,2.0,2.0,4.0,0.2666666666666666,20.0,100.0,76.32520000000002,116.21205950623376,2.001838909708101,688.9345403537219,-2.43,1.0,5.0,1.0
49717AWG6K,C([C@@H]1[C@H]([C@H]([C@H](n2cnc(C(=O)N)n2)O1)O)O)O,244.207,-3.0114999999999985,143.72,4.0,7.0,3.0,1.0,1.0,2.0,0.625,17.0,94.0,51.54930000000001,95.43976537340616,2.1949092649276896,395.92573881307226,-1.55,1.0,9.0,5.0
40P7XK9392,CCOC(=O)c1c2CN(C)C(=O)c3cc(ccc3-n2cn1)F,303.293,1.7737,64.43,0.0,4.0,2.0,2.0,1.0,3.0,0.2666666666666666,22.0,114.0,75.27600000000002,125.67305724969157,2.1972538126479084,739.3939578902823,-2.7,0.0,7.0,0.0
LW2E03M5PG,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc3ccccc3)NC(=O)OCc4cncs4)Cc5ccccc5)cs1,776.0420000000001,6.000700000000006,138.02,3.0,10.0,19.0,4.0,1.0,5.0,0.475,54.0,290.0,212.5450999999993,326.22651425397703,1.2772059869826065,1637.0536036229291,-4.369999999999999,1.0,14.0,3.0
